hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
01/27/2019 04:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/15/2019 07:00:00 PM,Brooklyn Bridge,2296,945,1351,partly-cloudy-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/12/2019 11:00:00 PM,Brooklyn Bridge,3,0,3,rain,36,0.0191,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/11/2019 09:00:00 AM,Brooklyn Bridge,257,123,134,clear-day,22,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/16/2019 03:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/23/2019 08:00:00 PM,Brooklyn Bridge,61,60,1,clear-night,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/13/2019 02:00:00 PM,Brooklyn Bridge,1589,663,926,rain,75,0.0049,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/19/2019 09:00:00 PM,Brooklyn Bridge,59,54,5,clear-night,61,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/12/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/13/2019 03:00:00 PM,Brooklyn Bridge,3524,1647,1877,clear-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/21/2019 09:00:00 PM,Brooklyn Bridge,3,2,1,partly-cloudy-night,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/22/2019 01:00:00 PM,Brooklyn Bridge,1481,676,805,clear-day,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/21/2019 10:00:00 AM,Brooklyn Bridge,900,524,376,partly-cloudy-day,26,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/21/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/07/2019 05:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/18/2019 04:00:00 PM,Brooklyn Bridge,1632,739,893,cloudy,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/30/2019 05:00:00 AM,Brooklyn Bridge,28,12,16,cloudy,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/13/2019 03:00:00 PM,Brooklyn Bridge,3335,1431,1904,partly-cloudy-day,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/22/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,79,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/25/2019 03:00:00 PM,Brooklyn Bridge,2353,1099,1254,partly-cloudy-day,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/24/2019 07:00:00 PM,Brooklyn Bridge,15,14,1,partly-cloudy-night,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/10/2019 11:00:00 PM,Brooklyn Bridge,1,0,1,cloudy,69,0.0041,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/09/2019 02:00:00 PM,Brooklyn Bridge,2818,1218,1600,partly-cloudy-day,76,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/25/2019 11:00:00 PM,Brooklyn Bridge,9,1,8,clear-night,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/27/2019 03:00:00 AM,Brooklyn Bridge,1,0,1,rain,51,0.0124,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/24/2019 02:00:00 PM,Brooklyn Bridge,3157,1394,1763,partly-cloudy-day,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/25/2019 12:00:00 PM,Brooklyn Bridge,2521,1174,1347,partly-cloudy-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/19/2019 03:00:00 AM,Brooklyn Bridge,2,1,1,partly-cloudy-night,58,0.0004,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/21/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,60,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/22/2019 02:00:00 PM,Brooklyn Bridge,959,416,543,clear-day,28,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/29/2019 09:00:00 PM,Brooklyn Bridge,8,0,8,clear-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/19/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,partly-cloudy-night,36,0.0014,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/15/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,63,0,40.7081639691088,-73.9995087014816,Tax Day,"(40.7081639691088, -73.9995087014816)"
09/29/2019 08:00:00 AM,Brooklyn Bridge,368,217,151,partly-cloudy-day,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/12/2019 03:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/14/2019 08:00:00 AM,Brooklyn Bridge,311,196,115,partly-cloudy-day,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/15/2019 09:00:00 AM,Brooklyn Bridge,881,548,333,partly-cloudy-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/01/2019 01:00:00 PM,Brooklyn Bridge,354,138,216,sleet,32,0.0089,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/15/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/10/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/24/2019 02:00:00 PM,Brooklyn Bridge,2928,1354,1574,clear-day,57,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/20/2019 12:00:00 PM,Brooklyn Bridge,663,374,289,rain,38,0.076,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/11/2019 09:00:00 AM,Brooklyn Bridge,269,142,127,snow,32,0.0267,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/17/2019 03:00:00 PM,Brooklyn Bridge,2745,1181,1564,clear-day,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/05/2019 09:00:00 PM,Brooklyn Bridge,43,17,26,clear-night,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/13/2019 01:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/24/2019 05:00:00 PM,Brooklyn Bridge,2513,1256,1257,partly-cloudy-day,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/15/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/17/2019 07:00:00 AM,Brooklyn Bridge,279,136,143,partly-cloudy-day,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/11/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/12/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/10/2019 06:00:00 PM,Brooklyn Bridge,105,97,8,clear-night,32,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/17/2019 12:00:00 AM,Brooklyn Bridge,2,0,2,cloudy,55,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/26/2019 04:00:00 PM,Brooklyn Bridge,1354,540,814,cloudy,75,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/07/2019 11:00:00 PM,Brooklyn Bridge,4,4,0,partly-cloudy-night,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/29/2019 06:00:00 PM,Brooklyn Bridge,1973,1087,886,clear-day,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/09/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,26,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/01/2019 03:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/01/2019 12:00:00 AM,Brooklyn Bridge,144,24,120,rain,46,0.1363,40.7081639691088,-73.9995087014816,New Year's Day,"(40.7081639691088, -73.9995087014816)"
06/13/2019 03:00:00 PM,Brooklyn Bridge,1395,708,687,cloudy,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/13/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/19/2019 02:00:00 AM,Brooklyn Bridge,2,1,1,clear-night,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/22/2019 04:00:00 PM,Brooklyn Bridge,703,251,452,cloudy,60,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/27/2019 05:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/19/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/06/2019 06:00:00 PM,Brooklyn Bridge,1084,388,696,cloudy,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/09/2019 06:00:00 PM,Brooklyn Bridge,1885,1062,823,partly-cloudy-day,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/17/2019 02:00:00 PM,Brooklyn Bridge,255,145,110,rain,33,0.006,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/08/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,rain,53,0.0805,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/15/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/27/2019 09:00:00 PM,Brooklyn Bridge,19,8,11,partly-cloudy-night,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/26/2019 10:00:00 PM,Brooklyn Bridge,5,3,2,cloudy,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/18/2019 11:00:00 PM,Brooklyn Bridge,55,53,2,clear-night,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/20/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,partly-cloudy-night,22,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/02/2019 09:00:00 AM,Brooklyn Bridge,0,0,0,clear-day,19,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/29/2019 02:00:00 PM,Brooklyn Bridge,1842,796,1046,cloudy,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/24/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,51,0.0034,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/29/2019 12:00:00 PM,Brooklyn Bridge,1590,674,916,partly-cloudy-day,88,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/01/2019 02:00:00 PM,Brooklyn Bridge,1900,818,1082,partly-cloudy-day,77,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/17/2019 12:00:00 AM,Brooklyn Bridge,13,7,6,clear-night,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/17/2019 06:00:00 PM,Brooklyn Bridge,786,413,373,partly-cloudy-day,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/31/2019 01:00:00 PM,Brooklyn Bridge,798,341,457,rain,70,0.0158,40.7081639691088,-73.9995087014816,Halloween,"(40.7081639691088, -73.9995087014816)"
01/28/2019 06:00:00 PM,Brooklyn Bridge,124,119,5,clear-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/23/2019 05:00:00 AM,Brooklyn Bridge,9,4,5,rain,71,0.014,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/31/2019 06:00:00 PM,Brooklyn Bridge,6,5,1,partly-cloudy-night,42,0,40.7081639691088,-73.9995087014816,New Year's Eve,"(40.7081639691088, -73.9995087014816)"
03/17/2019 06:00:00 PM,Brooklyn Bridge,1563,679,884,clear-day,44,0,40.7081639691088,-73.9995087014816,St. Patrick's Day,"(40.7081639691088, -73.9995087014816)"
11/05/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/08/2019 02:00:00 PM,Brooklyn Bridge,2587,1058,1529,partly-cloudy-day,76,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/23/2019 11:00:00 PM,Brooklyn Bridge,15,15,0,cloudy,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/29/2019 11:00:00 PM,Brooklyn Bridge,8,5,3,clear-night,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/23/2019 12:00:00 PM,Brooklyn Bridge,2341,1231,1110,clear-day,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/21/2019 02:00:00 PM,Brooklyn Bridge,1570,736,834,partly-cloudy-day,87,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/23/2019 06:00:00 AM,Brooklyn Bridge,29,25,4,partly-cloudy-night,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/28/2019 12:00:00 AM,Brooklyn Bridge,28,22,6,clear-night,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/02/2019 07:00:00 PM,Brooklyn Bridge,1990,1033,957,partly-cloudy-day,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/23/2019 02:00:00 PM,Brooklyn Bridge,1456,690,766,clear-day,88,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/04/2019 04:00:00 PM,Brooklyn Bridge,2111,910,1201,clear-day,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/03/2019 12:00:00 PM,Brooklyn Bridge,1321,479,842,partly-cloudy-day,34,0.0004,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/26/2019 06:00:00 AM,Brooklyn Bridge,116,81,35,clear-night,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/06/2019 01:00:00 PM,Brooklyn Bridge,819,379,440,partly-cloudy-day,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/06/2019 12:00:00 AM,Brooklyn Bridge,14,14,0,rain,41,0.0198,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/11/2019 12:00:00 PM,Brooklyn Bridge,1787,820,967,clear-day,58,0,40.7081639691088,-73.9995087014816,Veterans Day,"(40.7081639691088, -73.9995087014816)"
03/06/2019 06:00:00 PM,Brooklyn Bridge,128,51,77,partly-cloudy-night,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/24/2019 08:00:00 AM,Brooklyn Bridge,543,233,310,partly-cloudy-day,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/08/2019 03:00:00 PM,Brooklyn Bridge,2566,1206,1360,clear-day,41,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/16/2019 06:00:00 AM,Brooklyn Bridge,46,32,14,clear-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/13/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/12/2019 06:00:00 AM,Brooklyn Bridge,35,29,6,partly-cloudy-night,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/21/2019 01:00:00 AM,Brooklyn Bridge,2,1,1,partly-cloudy-night,12,0,40.7081639691088,-73.9995087014816,Martin Luther King Jr. Day,"(40.7081639691088, -73.9995087014816)"
06/23/2019 02:00:00 PM,Brooklyn Bridge,2720,1124,1596,clear-day,82,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/15/2019 04:00:00 PM,Brooklyn Bridge,897,420,477,clear-day,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/11/2019 04:00:00 PM,Brooklyn Bridge,2192,1044,1148,cloudy,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/04/2019 06:00:00 PM,Brooklyn Bridge,1576,784,792,clear-day,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/09/2019 11:00:00 AM,Brooklyn Bridge,1220,576,644,cloudy,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/19/2019 07:00:00 AM,Brooklyn Bridge,186,71,115,clear-night,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/03/2019 08:00:00 AM,Brooklyn Bridge,499,161,338,clear-day,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/20/2019 12:00:00 AM,Brooklyn Bridge,17,17,0,clear-night,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/15/2019 08:00:00 PM,Brooklyn Bridge,571,225,346,partly-cloudy-night,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/28/2019 01:00:00 PM,Brooklyn Bridge,1598,641,957,clear-day,49,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/18/2019 11:00:00 AM,Brooklyn Bridge,1057,577,480,cloudy,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/28/2019 06:00:00 AM,Brooklyn Bridge,158,79,79,clear-day,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/13/2019 10:00:00 PM,Brooklyn Bridge,56,48,8,partly-cloudy-night,62,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/25/2019 11:00:00 AM,Brooklyn Bridge,1832,882,950,clear-day,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/13/2019 04:00:00 PM,Brooklyn Bridge,949,398,551,clear-day,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/16/2019 06:00:00 AM,Brooklyn Bridge,185,84,101,partly-cloudy-night,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/10/2019 09:00:00 AM,Brooklyn Bridge,521,263,258,cloudy,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/14/2019 10:00:00 PM,Brooklyn Bridge,22,0,22,clear-night,50,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/13/2019 05:00:00 PM,Brooklyn Bridge,223,109,114,rain,48,0.0551,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/18/2019 12:00:00 AM,Brooklyn Bridge,17,9,8,cloudy,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/10/2019 05:00:00 PM,Brooklyn Bridge,1035,451,584,partly-cloudy-day,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/30/2019 12:00:00 PM,Brooklyn Bridge,2328,1145,1183,clear-day,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/08/2019 02:00:00 AM,Brooklyn Bridge,3,1,2,partly-cloudy-night,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/03/2019 06:00:00 PM,Brooklyn Bridge,1657,993,664,clear-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/08/2019 10:00:00 PM,Brooklyn Bridge,35,13,22,partly-cloudy-night,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/03/2019 09:00:00 AM,Brooklyn Bridge,639,305,334,clear-day,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/02/2019 11:00:00 AM,Brooklyn Bridge,1225,577,648,clear-day,83,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/21/2019 08:00:00 AM,Brooklyn Bridge,449,199,250,clear-day,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/10/2019 11:00:00 PM,Brooklyn Bridge,33,0,33,cloudy,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/17/2019 04:00:00 PM,Brooklyn Bridge,172,109,63,rain,33,0.0117,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/20/2019 11:00:00 AM,Brooklyn Bridge,788,387,401,cloudy,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/16/2019 06:00:00 AM,Brooklyn Bridge,66,40,26,rain,68,0.002,40.7081639691088,-73.9995087014816,Father's Day,"(40.7081639691088, -73.9995087014816)"
11/25/2019 03:00:00 PM,Brooklyn Bridge,2286,1060,1226,partly-cloudy-day,52,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/10/2019 03:00:00 PM,Brooklyn Bridge,1900,818,1082,cloudy,75,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/16/2019 10:00:00 AM,Brooklyn Bridge,1020,611,409,clear-day,82,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/22/2019 07:00:00 PM,Brooklyn Bridge,142,126,16,clear-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/18/2019 05:00:00 AM,Brooklyn Bridge,61,29,32,cloudy,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/25/2019 01:00:00 PM,Brooklyn Bridge,2015,856,1159,clear-day,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/18/2019 06:00:00 AM,Brooklyn Bridge,24,16,8,rain,35,0.0255,40.7081639691088,-73.9995087014816,Presidents' Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
